transaction_id,date,merchant_raw,amount
b3692b96-1cac-4549-829c-2214497a7f68,2025-11-15 18:10:23,PAYPAL *LOEWE #12345,-630.14
e823edbd-a8a8-4edf-b390-3ccbca229978,2025-11-15 05:18:27,PAYPAL *Alo Yoga,-116.7
fbf02bdf-3e54-46c0-aa34-1f40a6a21a52,2025-11-14 10:38:41,TST* Amazon NY,-133.41
d612752a-b193-4582-b68a-df98bdca9cf0,2025-11-14 02:40:20,SQ* Airbnb SAN FRANCISCO,-874.84
cfa1201f-bf3b-4d38-9cc8-bbaeacaaa41a,2025-11-13 13:58:57,SQ* Amazon,-25.61
2989c513-b9e6-43ab-b4b0-49cdcfe9de3c,2025-11-13 09:35:54,TST* Alo Yoga NY,-79.41
3f3bbf98-43d1-442c-b786-b02c6c6abf70,2025-11-12 19:49:03,AMZN MKTP US* Amazon #12345,-110.22
9b00eb6f-cc04-4b4c-87f1-76a03fb67520,2025-11-11 19:40:28,PAYPAL *DoorDash,-39.51
6e96f03f-cb46-4fc1-9b14-a17d6ba5b594,2025-11-10 18:04:26,TST* Airbnb NY,-657.94
f8cf7eaa-3a45-40b8-9e03-39f2f5284265,2025-11-09 06:29:48,Airbnb CA,-380.11
8f540ce4-ff92-4bef-a4f1-c66ca98f0d32,2025-11-09 03:31:15,AMZN MKTP US* Whole Foods,-144.7
bc5b463a-41c5-4a40-8ae9-a2afd5e243ed,2025-11-08 14:10:17,SQ* LOEWE CA,-429.13
fdec7ebd-d2cc-4bc9-8667-f7495bce849c,2025-11-07 07:31:47,AMZN MKTP US* Alo Yoga #12345,-71.55
58b02cee-2ff5-4d8d-94df-dc46d67b8452,2025-11-07 00:31:22,AMZN MKTP US* Airbnb NY,-881.13
01d9bfa3-d254-4978-a301-e2b26dc22742,2025-11-05 12:28:14,TST* Amazon CA,-14.36
25d6a74a-80c4-4d7e-870f-5cd8ffb4196d,2025-11-04 14:45:24,AMZN MKTP US* Starbucks,-7.51
16718d99-37cf-40b0-82c9-43338559f338,2025-11-03 02:07:26,PAYPAL *Whole Foods SAN FRANCISCO,-119.36
9b42a518-d10f-49ec-bfc3-712aff623d86,2025-11-01 17:42:57,SQ* Airbnb NY,-903.27
d48bf143-aea0-4124-9f2b-6139111d8d6e,2025-11-01 15:47:16,SQ* DoorDash #12345,-49.8
197b98a4-d9df-4f70-aa5e-e0e74075b8f6,2025-11-01 08:00:00,ACH ELECTRONIC CREDIT DIRECT DEP TECH CORP,10000.0
128484a2-ad42-4072-b893-0c99a0e3ac92,2025-10-30 14:51:18,AMZN MKTP US* Airbnb SAN FRANCISCO,-390.14
5489d336-dfe4-46e5-a59f-0b7f69d97219,2025-10-29 19:14:57,PAYPAL *DoorDash #12345,-39.76
9830c235-60ff-493e-9089-428ab38b464e,2025-10-29 16:52:54,PAYPAL *Netflix CA,-15.0
0066f29b-aa7b-4757-8bbf-54ad9e9d0eb6,2025-10-29 15:47:20,PAYPAL *Starbucks CA,-7.47
d1e6c9e4-3147-4c24-b336-e08118f19825,2025-10-29 04:33:21,PAYPAL *Netflix SAN FRANCISCO,-15.0
7285074e-9d9d-4ed1-a154-e26d717e7155,2025-10-27 09:49:57,Airbnb,-739.85
172e822f-6e76-4d29-bba8-ddd979197053,2025-10-27 09:19:44,PAYPAL *Uber SAN FRANCISCO,-27.77
08eb04b2-553d-4a83-b183-998fa209270b,2025-10-27 04:32:44,SQ* Starbucks NY,-4.06
6ccc1b3b-09c9-4ed3-b427-f2587e88775f,2025-10-26 13:53:04,SQ* Starbucks #12345,-10.03
0f7d2696-2550-4335-92d8-fe4c68ba6461,2025-10-26 06:16:16,AMZN MKTP US* LOEWE #12345,-752.83
ef4cb14d-d731-4374-999a-fb81e3baff25,2025-10-24 03:16:13,AMZN MKTP US* Airbnb NY,-557.56
51972901-a588-436b-b134-f9483197ba9d,2025-10-22 23:14:16,SQ* Amazon #12345,-180.63
0028b4cc-2087-42f0-9f20-e92347228ae1,2025-10-22 06:58:45,SQ* DoorDash,-28.3
c06f2915-a187-45f2-a8f4-f82432cae187,2025-10-20 22:30:04,TST* LOEWE NY,-1394.96
ce87ac33-05d9-4654-ac5b-76cf09765c46,2025-10-20 02:23:40,AMZN MKTP US* Starbucks NY,-6.83
24c4f83e-dcc4-4d19-bd82-d0c1d35d6e50,2025-10-20 00:23:40,AMZN MKTP US* Whole Foods,-119.58
b71a4ad1-52ab-4936-869a-0c20413d41a1,2025-10-19 12:36:38,SQ* Alo Yoga,-108.64
2547a3ea-62d8-4647-abad-2ab3c7427d9c,2025-10-18 04:19:33,AMZN MKTP US* Amazon SAN FRANCISCO,-95.4
7b8b967a-d493-4ba2-8615-f849d61d83f3,2025-10-16 11:51:45,Alo Yoga CA,-72.61
1abd051f-8d97-4573-841e-09f0c1d975c6,2025-10-16 08:01:55,AMZN MKTP US* LOEWE SAN FRANCISCO,-488.09
e298f4cc-2fd3-46e7-bbab-917d376a123c,2025-10-16 07:01:49,SQ* LOEWE CA,-862.09
11d9ca96-d36f-492d-970f-001872c47779,2025-10-15 03:42:37,SQ* DoorDash NY,-42.28
7d4a3415-3fa6-49fb-b4bb-e465d5085725,2025-10-14 14:25:56,PAYPAL *Alo Yoga NY,-107.1
0d07db2f-6407-4af6-be86-488fabfe9c2d,2025-10-11 23:39:23,TST* Whole Foods CA,-136.3
ae45dad6-d233-4a7c-995c-98039f2f17dc,2025-10-10 05:13:16,AMZN MKTP US* Alo Yoga #12345,-75.83
1e5ccfa2-b58c-4645-9ef6-8edfd0d1e5a0,2025-10-10 01:55:16,PAYPAL *Amazon,-11.24
c984ecb9-bf36-43b2-a1db-d5c2d64b844d,2025-10-09 12:34:58,AMZN MKTP US* Whole Foods CA,-116.13
0b01b786-a07d-4ff6-8912-52c238b192fd,2025-10-09 09:41:52,AMZN MKTP US* Netflix NY,-15.0
d41f10ea-2195-4ff0-aade-e20198739ce7,2025-10-08 18:56:56,SQ* Amazon NY,-90.55
65bcfbcd-1624-476c-95a9-4e601631ee21,2025-10-08 04:05:14,PAYPAL *Netflix CA,-15.0
7f8fa717-6de2-4e90-aba2-cb1c7fca491e,2025-10-07 10:40:59,Whole Foods,-93.41
bb814f90-f044-44d0-a532-bcf2923bacbd,2025-10-07 03:18:36,SQ* Whole Foods SAN FRANCISCO,-63.59
ccea1fd1-7399-461f-9cbf-72cd7c9b5646,2025-10-06 03:47:04,PAYPAL *Uber NY,-25.91
de947a3d-9972-46f9-8f12-48905e6643cb,2025-10-05 10:57:52,AMZN MKTP US* Uber NY,-29.26
98dfd8bd-29ee-4ff5-b9f8-b3804622715b,2025-10-05 00:10:27,TST* DoorDash #12345,-56.54
1ba93a36-3c50-4a1a-a91b-0f8b80a0ab7e,2025-10-04 17:28:05,Netflix CA,-15.0
1a602ba4-2398-4349-b5f6-2a7a9b5a34dc,2025-10-03 03:39:09,TST* Uber CA,-34.49
cf37e5c2-0c65-4b44-ac93-486140d9cb9d,2025-10-02 00:52:23,TST* LOEWE,-1354.2
ad6250a9-1264-406d-bd1c-fe043865d65d,2025-10-01 08:00:00,ACH ELECTRONIC CREDIT DIRECT DEP TECH CORP,10000.0
9318a00e-2a5f-4846-8bd3-a25bc7ba55dd,2025-10-01 00:36:29,PAYPAL *Amazon,-82.43
5d5108d0-8103-46d8-b720-f16eb042f446,2025-09-30 17:52:35,SQ* LOEWE #12345,-1429.49
efca2bb5-02e1-4182-bed5-4b5d746accf9,2025-09-30 06:30:58,SQ* LOEWE SAN FRANCISCO,-1370.09
9f57e2f4-df1c-47f5-98ab-3e9d76f98e80,2025-09-28 10:14:57,PAYPAL *Whole Foods SAN FRANCISCO,-63.9
2d894066-3bfd-450e-90d5-657a634b9315,2025-09-28 04:22:36,SQ* Netflix SAN FRANCISCO,-15.0
5f1a24fa-f408-41d4-b95e-50f802f82bac,2025-09-27 17:27:02,SQ* DoorDash,-45.96
4e2a0a77-eedf-4770-9536-abef0926232d,2025-09-27 14:33:34,SQ* DoorDash #12345,-43.87
77360ff3-7428-421d-9747-04c80e823d60,2025-09-26 22:50:58,TST* DoorDash SAN FRANCISCO,-33.66
ba54ff32-644c-4b17-8933-32a90aa54a0b,2025-09-26 00:46:45,Amazon SAN FRANCISCO,-114.23
ff5ddc66-208b-4f8b-a79d-d8659aaf4163,2025-09-25 22:25:35,AMZN MKTP US* DoorDash SAN FRANCISCO,-58.16
48dde07f-d690-4282-a0c0-16e0188d5657,2025-09-25 17:54:46,AMZN MKTP US* DoorDash,-24.3
bac5cd43-66cd-4b38-9d2a-da2d1da58ddd,2025-09-25 08:10:04,TST* LOEWE SAN FRANCISCO,-511.41
844c1951-774d-420c-bb3b-1814d3ea48d0,2025-09-25 05:33:05,PAYPAL *Alo Yoga CA,-94.34
fd7482aa-739b-41b4-a870-868bbc9c9c11,2025-09-24 23:07:34,PAYPAL *Uber CA,-27.13
7453fe1e-8366-4c1f-8bd0-975c133d535b,2025-09-24 07:27:58,SQ* Whole Foods SAN FRANCISCO,-119.95
f92216ca-0639-4c33-a3e3-e456dabd742a,2025-09-22 19:28:00,TST* Amazon,-23.4
05676fd3-5871-4263-b4bf-37eb07e857d7,2025-09-22 17:13:27,PAYPAL *Airbnb SAN FRANCISCO,-834.26
0188dc6f-6fe4-4e49-b896-29e047241161,2025-09-22 13:34:26,Whole Foods NY,-58.51
0507358b-f4fb-4bc7-83de-cd6b0aa650b5,2025-09-22 09:31:45,AMZN MKTP US* Alo Yoga SAN FRANCISCO,-73.45
1f95e7ac-b2d1-4446-a306-b5dff3c8bac6,2025-09-22 08:29:19,AMZN MKTP US* LOEWE SAN FRANCISCO,-598.59
805de083-0e86-4d1e-b880-d0a5dd7e9735,2025-09-19 23:01:19,Airbnb SAN FRANCISCO,-498.87
b6bdc804-9051-4d41-823b-ba430a5a5d5d,2025-09-19 18:10:28,PAYPAL *Alo Yoga,-114.83
30b5e5cf-9daa-47a8-a0a7-dfaafdc56f1f,2025-09-19 00:42:43,TST* Whole Foods,-68.08
b652f4ea-a0c8-4289-bdcb-fa76b6f31f42,2025-09-18 13:16:43,AMZN MKTP US* Uber SAN FRANCISCO,-29.27
f6d83f94-8933-4bcc-85d5-b368645d4b04,2025-09-18 09:17:27,SQ* Netflix CA,-15.0
294ae5ae-049b-46ee-9d72-9e1a0842dda1,2025-09-17 21:39:46,Airbnb #12345,-747.49
149dad2d-2ddf-499d-8fca-e848020f3cc9,2025-09-17 15:03:58,SQ* Uber,-37.07
f37f2a23-2b09-4aa6-9674-f3607327f32c,2025-09-15 01:02:05,SQ* Alo Yoga NY,-110.38
2813e0d8-a253-42b2-b6d2-ae915522c645,2025-09-13 17:43:54,TST* LOEWE NY,-550.26
36ef1aa7-8037-41fb-99b3-6ca6e6975273,2025-09-13 14:17:37,SQ* DoorDash CA,-37.26
04283af7-d98d-4e13-bad3-a88daab5caf1,2025-09-13 09:26:05,Airbnb,-1100.0
1252f6ae-392f-4aba-83db-51e12cabbf60,2025-09-13 01:56:39,SQ* Starbucks,-6.45
a4e38b24-d5cf-412c-b75b-ce61b3ee7f85,2025-09-12 20:47:14,PAYPAL *DoorDash #12345,-32.53
eed9e17b-4807-4d1c-bbe5-7e1536e7afc8,2025-09-11 07:56:09,PAYPAL *Uber,-40.27
c41ef397-7db9-4f5f-b99f-af29ceb8bfca,2025-09-09 23:08:08,Starbucks SAN FRANCISCO,-10.13
ad110717-1bf2-42ae-8416-749668dd209a,2025-09-09 10:36:37,TST* Alo Yoga #12345,-58.0
9f332c53-31da-4d3b-b9da-fde24b99e451,2025-09-07 23:31:25,AMZN MKTP US* Amazon SAN FRANCISCO,-110.52
b9cb369b-ead9-49aa-ad92-9d7d94f1a2e9,2025-09-07 00:53:23,Uber #12345,-47.89
cf8d34f2-19cd-43ca-8ded-e4b049d6ece3,2025-09-06 14:46:12,AMZN MKTP US* Uber NY,-16.96
e63d2a49-75b7-4afb-9840-bb3ee6b176a9,2025-09-06 11:54:18,TST* LOEWE #12345,-987.29
537d89fd-6130-40eb-8743-6e8eba9c8e00,2025-09-04 19:08:47,SQ* Amazon CA,-13.94
635b648e-4e1a-4ad0-940e-cc363739cc7d,2025-09-04 11:43:21,TST* DoorDash #12345,-36.97
56e86199-db6f-4dcc-9359-04e4ee46153e,2025-09-03 14:58:18,SQ* Starbucks SAN FRANCISCO,-7.47
2b7d3783-95f0-4ebe-8490-8f08f2de976a,2025-09-03 13:06:07,AMZN MKTP US* Uber CA,-33.05
f53e8f4f-2f19-4cdc-9c77-798cea26d18b,2025-09-03 01:21:18,AMZN MKTP US* Starbucks #12345,-9.01
ccdd610e-fe89-4447-aca5-bf6056387703,2025-09-02 01:05:49,TST* DoorDash #12345,-31.52
34d8a9be-c331-4e85-8f58-250b80470e29,2025-09-01 20:54:33,PAYPAL *LOEWE #12345,-915.43
34404a5b-ec33-4a4e-b1af-b205b34012bc,2025-09-01 08:00:00,ACH ELECTRONIC CREDIT DIRECT DEP TECH CORP,10000.0
4cb50a18-605b-4b2c-ad59-deb4ab21ec4f,2025-08-31 11:45:25,SQ* Airbnb CA,-1067.36
ef25d9a0-407b-4e32-a142-63d5feb8b625,2025-08-31 05:40:30,Whole Foods #12345,-129.85
85a43ebe-65b4-4720-ad59-5b9e90e73869,2025-08-30 20:21:18,TST* Airbnb SAN FRANCISCO,-365.67
3ea054b5-0638-412f-98c5-a4ee9c808a66,2025-08-26 16:29:35,PAYPAL *LOEWE SAN FRANCISCO,-475.0
28a1fd99-dd69-4609-84dd-c9700a1170c0,2025-08-26 08:20:46,PAYPAL *Starbucks NY,-4.65
c2cad29f-3848-4ddb-86e0-40a0e2f30250,2025-08-25 05:16:28,PAYPAL *Uber NY,-45.5
c59b5dc9-6452-4a49-a9a3-ef838f14adce,2025-08-24 21:40:48,AMZN MKTP US* DoorDash,-36.18
2a12c9f6-f165-4fa8-b838-445928aba6a4,2025-08-24 19:43:27,SQ* LOEWE,-795.84
4d4a3801-8032-4944-a3bc-48161725e6c5,2025-08-24 19:17:07,PAYPAL *LOEWE,-1203.83
4be39b40-c567-47dc-a847-e4b2719ffa55,2025-08-24 15:19:16,SQ* DoorDash #12345,-27.49
ee5a3890-5dde-4852-9de4-6daae8396c5f,2025-08-23 19:23:14,PAYPAL *DoorDash,-49.93
940e7bd0-e8fd-43cb-8fd8-a9ef4d1a2786,2025-08-23 12:41:53,TST* Starbucks #12345,-5.02
a00daf1c-7194-46a8-b6e5-c9dd0cba553f,2025-08-23 10:12:50,Uber #12345,-16.31
af3613ae-e04f-4ce8-8c12-792008fe7cae,2025-08-21 11:44:26,AMZN MKTP US* Airbnb #12345,-618.63
69b1eca6-0eac-4bd1-bd5c-222a5f968718,2025-08-21 03:10:26,LOEWE #12345,-605.95
292bef66-cb73-4bd3-a702-e469c4e35386,2025-08-20 22:47:40,SQ* Starbucks SAN FRANCISCO,-9.83
51af3f60-cc5c-46f6-b857-669596f06905,2025-08-20 20:06:58,AMZN MKTP US* LOEWE NY,-961.73
2e2ae83e-2ecc-4966-bfda-420ea86aadae,2025-08-20 11:55:47,PAYPAL *Whole Foods #12345,-122.85
3c265ac0-a769-49d0-94a7-19857cd22aa5,2025-08-20 02:00:23,SQ* Starbucks #12345,-7.61
dea8d0e9-35d5-4156-92d7-add91a7d07df,2025-08-17 10:11:55,PAYPAL *Amazon,-25.07
2f49e74f-8253-41fc-8ff8-a47a2f90fd13,2025-08-16 09:49:25,PAYPAL *Starbucks #12345,-6.74
f62746c5-3d1c-4eda-9acf-03edc3a27c98,2025-08-15 19:24:56,SQ* Alo Yoga CA,-98.83
86c54d5a-3e38-4739-9605-9af886ab4c40,2025-08-15 18:52:49,SQ* Alo Yoga CA,-58.65
18977e16-799a-49c4-92a4-72101848ac48,2025-08-15 18:07:28,AMZN MKTP US* DoorDash NY,-35.66
0ea013c2-be8c-4d5e-928b-66ed4da5ac20,2025-08-15 10:17:10,SQ* Alo Yoga NY,-112.6
72e19fb7-2eee-496e-9ef4-b15bedce1f5e,2025-08-12 17:08:54,TST* Whole Foods CA,-73.84
9c2dc1b0-485b-4eb7-bf31-ff92d40b41de,2025-08-11 17:08:55,TST* Netflix SAN FRANCISCO,-15.0
441a6aa7-60a3-4297-ad6f-bf6835fbdd79,2025-08-11 14:39:13,AMZN MKTP US* Airbnb #12345,-505.85
3ccf2838-b67f-42df-9f88-9aa5d6628408,2025-08-10 02:45:03,AMZN MKTP US* Whole Foods,-126.67
e2a0c2c4-bc71-4a0d-9912-4d5de2b43660,2025-08-08 19:55:35,TST* Alo Yoga NY,-119.09
25cb5f96-00ec-4d3e-a7a4-e8a49cfbae44,2025-08-08 06:54:46,Amazon NY,-152.15
4d504941-38cf-4ac1-a1d8-7e7761ac9b74,2025-08-07 03:27:42,PAYPAL *Starbucks NY,-4.13
fb2bffa3-d371-485a-b6c7-1bf84e1e69e3,2025-08-06 01:35:07,PAYPAL *Uber #12345,-16.79
9b5d7785-e569-4d50-a2aa-794840931345,2025-08-05 23:09:34,SQ* Uber SAN FRANCISCO,-19.51
3bcff08e-6855-472a-987e-b4429a6553f6,2025-08-04 10:34:26,SQ* Alo Yoga #12345,-109.14
bf5ff25b-c609-4690-bd6d-cd31856b355e,2025-08-04 02:10:09,AMZN MKTP US* Whole Foods,-85.02
0b1150bb-a2ff-46dd-9ce7-4efaf59482d3,2025-08-03 23:29:49,PAYPAL *Airbnb SAN FRANCISCO,-315.01
a7258526-124d-4ba9-8267-60938ca445f9,2025-08-02 18:07:52,PAYPAL *LOEWE SAN FRANCISCO,-701.02
2b000c54-6f27-4617-b5df-4839602520ae,2025-08-02 01:18:09,AMZN MKTP US* Alo Yoga #12345,-110.68
70be3b0c-ec98-46ee-a642-e9fdf11d5031,2025-08-02 00:19:02,TST* Whole Foods #12345,-77.84
92ecb64e-a1c3-4cec-aa9a-95895b87de11,2025-08-01 08:00:00,ACH ELECTRONIC CREDIT DIRECT DEP TECH CORP,10000.0
54ffe926-8ead-4e5d-a34b-39724174cc07,2025-07-31 19:47:19,AMZN MKTP US* Starbucks NY,-7.14
db65983c-be1f-48db-b1e7-40d469e3a40a,2025-07-31 14:34:22,Netflix #12345,-15.0
7dc45542-5bb8-4497-acca-45858e793486,2025-07-31 10:48:40,AMZN MKTP US* Airbnb NY,-1198.75
1e9b6049-03d5-4647-ae7b-abd22df3ecd8,2025-07-31 05:53:03,SQ* Whole Foods,-71.98
58719a11-b3f4-4c9e-9281-b7e8bb91e4e7,2025-07-30 04:33:34,TST* Netflix CA,-15.0
3e93c737-74ea-4a58-af9e-0cfafb16fb63,2025-07-29 07:10:23,TST* Netflix,-15.0
45390667-e992-4f31-8456-a7f178eed970,2025-07-28 20:48:15,PAYPAL *Uber,-18.61
f842c4ec-d279-4744-b440-007e4419efca,2025-07-28 19:16:11,TST* Whole Foods #12345,-110.29
7592825b-a733-45a3-ae1d-66f2776a750e,2025-07-28 01:36:22,PAYPAL *Alo Yoga CA,-82.16
b6ae1a84-d57c-4267-9649-58454a3d963d,2025-07-27 16:04:16,Amazon SAN FRANCISCO,-104.74
54a9b355-fece-442f-8d0b-4ad032cb504f,2025-07-27 08:35:40,SQ* Starbucks NY,-10.5
3612c011-4585-4d2f-b4d0-986bf05d09de,2025-07-27 08:21:42,SQ* Starbucks,-7.29
64edebc9-2fb6-45b6-a74c-c2c7f579a8fa,2025-07-27 05:59:06,TST* DoorDash #12345,-40.81
67e77d96-e13f-418b-986a-ff4224c16dbf,2025-07-26 19:25:13,Uber SAN FRANCISCO,-42.35
a6bf5fac-bcaf-4d51-9068-8b425f11d633,2025-07-26 14:05:31,PAYPAL *Amazon SAN FRANCISCO,-22.98
acd5874c-e331-4e74-9c82-ead25733eadd,2025-07-26 11:29:18,TST* DoorDash #12345,-33.48
4b6ceeef-16aa-4d9c-9662-e33ad12811b8,2025-07-26 06:52:27,Airbnb CA,-1067.46
cb6a7199-54e1-47bf-b131-b45e014a3750,2025-07-26 00:37:24,SQ* Airbnb #12345,-1198.56
4bbd3f9e-02ba-44e7-8d6a-f5c790a7c9d3,2025-07-24 16:07:50,TST* DoorDash NY,-30.67
5e1b9700-9e48-4958-8c3e-7985fe30c1c0,2025-07-24 08:39:46,Whole Foods NY,-96.14
724dd802-e7c5-4459-bb29-b9390f782704,2025-07-23 07:25:54,TST* Whole Foods,-110.69
2cc12961-ad7b-4c93-abd1-688587b98f74,2025-07-22 18:22:51,Starbucks NY,-8.86
eab35357-23fe-4fd3-b16d-b828368bba4b,2025-07-19 19:00:52,SQ* Netflix CA,-15.0
3ebd4fdb-eec8-4e30-992d-7397bd6dcaff,2025-07-19 17:41:35,PAYPAL *LOEWE SAN FRANCISCO,-1011.35
8b7948b2-475c-44ea-9ca4-cad9c3fa6346,2025-07-18 18:29:56,AMZN MKTP US* Amazon SAN FRANCISCO,-45.52
4c73ea67-4aba-47b2-82ba-c36154659184,2025-07-18 16:09:13,TST* Uber,-47.29
1b38cfbf-33d9-4fea-882a-326443fed771,2025-07-18 13:19:34,SQ* Alo Yoga SAN FRANCISCO,-89.8
db8db1fb-f0dc-4408-acee-28c5663fd13b,2025-07-17 18:22:08,PAYPAL *LOEWE #12345,-1291.46
44c70e8e-d5ff-492e-8afd-e586b4527b4c,2025-07-17 17:58:35,LOEWE #12345,-1241.44
f55492de-2c33-49a0-9083-53736293bd83,2025-07-17 16:26:16,PAYPAL *Alo Yoga SAN FRANCISCO,-55.84
93725b07-b43d-4b85-a3ba-a5d5b3c9c47b,2025-07-17 05:29:28,TST* Amazon CA,-188.64
b101a135-02e8-478f-99c3-dc25b0553dd6,2025-07-17 03:05:40,Airbnb CA,-714.31
a43327d9-831a-4015-b261-5b433b668431,2025-07-17 01:56:40,Amazon,-17.42
d0b34640-ecab-43d8-97d1-ffc2372c917e,2025-07-15 04:22:59,TST* Alo Yoga CA,-110.26
a5a40c29-cdd0-4d5a-919e-1c68e3a05d43,2025-07-14 19:01:57,LOEWE SAN FRANCISCO,-1117.94
57a6af98-fd5c-4d84-acee-7a07a1ca04b8,2025-07-14 08:34:19,SQ* Starbucks NY,-4.51
5847622b-c5f6-4db5-a551-27e44fa7f931,2025-07-12 00:48:29,SQ* Amazon #12345,-72.32
e54cc899-62bf-4299-8660-285a5afee8c8,2025-07-07 03:46:30,TST* Starbucks SAN FRANCISCO,-8.66
a87d3a99-e33c-4605-85c0-6894c3871607,2025-07-07 02:44:48,DoorDash,-31.12
af88d2c1-9cb8-4757-8865-2ee488a45d6a,2025-07-06 09:24:29,Netflix,-15.0
af002a43-34e8-4150-b659-1c8a581bd435,2025-07-03 21:10:42,PAYPAL *Uber SAN FRANCISCO,-31.47
bf8c9601-6a41-47f2-bbaf-1370d9d87393,2025-07-03 21:10:32,PAYPAL *Starbucks NY,-7.2
210f63bb-ce92-443e-acc6-e583dd7a2f2e,2025-07-03 02:13:09,SQ* Netflix,-15.0
0a327388-d603-4bdb-a876-e03b75e6f9c8,2025-07-02 18:19:42,AMZN MKTP US* DoorDash CA,-40.56
cf83ac8a-601e-4f2e-a6dc-e66083598081,2025-07-02 15:06:51,PAYPAL *Uber NY,-34.96
606039e2-eff5-45d2-8b09-187e494ba8ba,2025-07-02 12:29:56,PAYPAL *Starbucks NY,-7.86
c58896e1-8799-47c3-b3f1-d6ba42cc89fe,2025-07-01 08:00:00,ACH ELECTRONIC CREDIT DIRECT DEP TECH CORP,10000.0
e8eda01d-cd2d-4c4d-80cb-03cb689ae190,2025-07-01 05:43:17,Uber,-35.39
d57a857b-e389-466e-a38b-3f6c44258ca2,2025-06-30 12:07:26,Starbucks CA,-7.98
8b8d23e5-7e48-4a55-b4e0-e025dccbbb40,2025-06-30 05:48:39,AMZN MKTP US* Airbnb NY,-740.66
71bf2e97-6611-4bc0-8211-6454a82e59dc,2025-06-30 04:46:30,AMZN MKTP US* Amazon CA,-20.26
c65e8a63-94ab-4fd5-b12e-e2426a4317cf,2025-06-30 01:21:02,AMZN MKTP US* Airbnb SAN FRANCISCO,-651.49
f094a522-0cd6-4997-9bf7-ea502b2813f4,2025-06-28 21:39:50,PAYPAL *LOEWE NY,-1318.88
7944d604-e9a9-422b-b46a-40634eec8475,2025-06-28 21:35:53,TST* Starbucks NY,-5.75
caa84774-b625-45be-b918-0494c7c8c67e,2025-06-27 05:56:05,TST* Starbucks,-9.64
a596fe37-13af-473d-9d6e-c34b10b5be66,2025-06-27 05:09:01,AMZN MKTP US* DoorDash NY,-27.59
53c91d3e-fbdc-4258-a58c-0bff899b7d73,2025-06-27 01:39:24,SQ* Airbnb SAN FRANCISCO,-1152.87
7291d279-9986-45c7-babe-fc060d9a65d9,2025-06-27 00:05:18,TST* Uber SAN FRANCISCO,-39.38
4f2445b3-9acb-4837-b70c-56de719c9e98,2025-06-25 13:46:03,TST* Uber CA,-24.12
b9386def-87cf-47ba-ba9e-ad21dd123015,2025-06-25 10:28:57,Uber NY,-33.76
c3b34df8-bc5a-4a32-a802-32a807f0c7c3,2025-06-24 10:45:12,PAYPAL *Netflix #12345,-15.0
5a851b12-2279-40bb-b1e3-56876f319edb,2025-06-23 12:47:15,SQ* Starbucks,-8.57
cf4afb12-c787-4045-8525-0ed9d431d938,2025-06-22 15:48:41,PAYPAL *LOEWE,-953.56
31bb8fea-c17c-47a8-838f-ff43eb71122a,2025-06-22 10:24:03,SQ* Airbnb SAN FRANCISCO,-431.31
14c0b8cb-042a-4bc8-97ce-cd5f08c46423,2025-06-22 03:31:43,TST* Airbnb #12345,-458.23
c2e4c980-bb29-479d-a243-29187abaca90,2025-06-21 14:21:18,PAYPAL *Airbnb #12345,-848.68
4c6ae03a-00c0-4601-a189-5b18c7554eb5,2025-06-21 10:10:05,SQ* Whole Foods,-95.72
9510ec8f-e965-4fad-815f-1e439dc7f3af,2025-06-21 06:56:55,PAYPAL *DoorDash CA,-32.27
4b14f423-c2a3-48b8-8f44-e5c0510468a0,2025-06-21 06:05:28,PAYPAL *Alo Yoga NY,-81.46
4103b12a-6908-4a87-8c6e-3d5ba177bd20,2025-06-21 05:49:04,PAYPAL *Airbnb CA,-1000.14
befeec49-1575-4db0-852d-4b6a298c5a37,2025-06-20 21:15:50,Whole Foods SAN FRANCISCO,-71.52
11b1f8d1-e872-450c-be4e-c7c480b83f15,2025-06-20 18:27:20,TST* Netflix NY,-15.0
5ec0c058-ee18-4a16-8f64-2d5561605ce7,2025-06-20 16:30:07,LOEWE,-1130.08
1e413f9f-09df-4e86-aec2-a3985ed9b6f4,2025-06-20 15:24:28,Alo Yoga CA,-88.04
52767cac-19b1-4d2e-8f66-94b50076ea70,2025-06-18 18:43:54,SQ* Uber CA,-38.72
af53992d-b3c7-49c3-819e-1ee8998c5e3e,2025-06-18 05:14:41,AMZN MKTP US* DoorDash NY,-39.3
c9eec7a5-a3a9-4f8f-85ca-959209ee9879,2025-06-17 01:54:39,PAYPAL *Whole Foods SAN FRANCISCO,-73.57
28fd1716-90f1-49ea-bf6f-a132b67dd673,2025-06-15 21:07:18,Uber #12345,-27.38
680405fe-e8bf-4973-8f3d-63fab1937caf,2025-06-15 07:18:10,AMZN MKTP US* Amazon CA,-20.48
bb9cbb88-9fa1-4c97-8ff4-1b57b8c0f42b,2025-06-13 14:23:01,TST* Whole Foods CA,-96.29
c96b7ca8-9806-4ac4-84e6-376f8b171a15,2025-06-12 21:52:55,AMZN MKTP US* Alo Yoga,-100.04
6b640340-0f9f-4f37-98fc-0f555fab5c31,2025-06-12 11:06:11,TST* DoorDash #12345,-50.21
f4e39e39-9d46-4dbb-8e52-7bae2cd49377,2025-06-12 09:40:52,Airbnb CA,-335.94
9b354463-536b-494b-ac09-f03e5449d51c,2025-06-10 19:57:48,TST* Airbnb NY,-809.44
